id	type	organization
org_Kd1E8bk2ajHC2oHNjTw2	3	Fico Mirrors, S.A.
org_kd53p9Qh7SGza8PblhdF	2	Boston Brace
org_kd7ADsZCQ3JDR8IfEn84	3	Federal Lock Co., Ltd.
org_KdAAuFerTPozzUJAQCwP	3	Iharanikkei Chemical Industry Co., Ltd.
org_kDauIc5s7Pt2fp3vZyDM	2	Advisen, Ltd.
org_KDbCdZ5H7HlbMKnU8joH	3	Staubli AG Pfaffikon
org_kdBDsFd8B5jPPHsTVDXn	3	Chan Li Machinery Co., Ltd.
org_kdBjvatCoxTI7kqViEtH	2	SiFotonics Technologies Co, Ltd.
org_KDbWHwYxStcYGLoAUMwg	3	MG Grow Up Corp.
org_KdcfEcJfIpxTL3u3B4re	3	Brinkmann Pumpen K.H. Brinkmann GmbH & Co. KG
org_kDcmyrilqD0OL2ptNGu6	2	Evans & Sutherland Computer Corporation
org_kddClwjGhIwSSzZgqolM	3	UNIVERSITE D'AIX-MARSEILLE
org_KDdiMePmd5glOwC4B6z9	2	Brien Holden Vision Diagnostics, Inc.
org_kddV8uGRl4cyKJGlrAdH	2	KLT Technology, INC.
org_kDEVsvf1tachP6kjusOS	3	Bestrong International Limited
org_kdfJT1sNt49Yt81etv7u	3	Hilverda Kooij B.V.
org_kDg3Ttgd0B290GfgBh0I	3	Aerospace Propulsion Products, B.V.
org_KdGFDpiC0BSjenZZpRNe	2	Microvast, Inc.
org_kDGLOnhJZO7VYayXs3GS	2	Forster Products, Inc.
org_kdGMTz4IS4RSJKaxm9dT	3	HI-LEX CORPORATION
org_KDHRP4FeipE2yxsa4Fri	2	Zike, LLC
org_kDJaHVlMOgNHdvdjID0p	2	Prime Forming & Construction Supplies, Inc.
org_kDJwlOWnKGttTNT3oHtc	3	Louver-Lite Limited
org_kdk6Vi8LPumOYlmskFF7	2	Bioformix Inc.
org_KdkDFHZzvuT0dhciAxMB	2	Henry Company, LLC
org_kDnGwWi2pyTFXirRMa8S	3	Valeo Japan Co., Ltd.
org_kDnm3VJMDfBaZg4gsFwX	3	Leica Biosystems Nussloch GmbH
org_KDRL4G49sZnumctxNaZ1	3	BISO Schrattenecker GmbH
org_kDS9v6BYQxlXlujENIJR	3	Soda Stream Industries Ltd
org_kDSico7lcmw2X2Ioz0de	2	Medox Exchange, Inc.
org_kDSSldne5ByZ2vzrQKWF	2	Southeast Directional Drilling, LLC
org_kdtvFrI252Nh9BDmTIRP	2	Corvas Technologies Corp
org_KduigG9smCaA87wXNz39	2	QUALCOMM Connected Experiences, Inc.
org_kDuXepq7kb84I4PUQkWJ	2	2Go Products, LLC
org_kdVxVDrdQdA5TRoCg1s0	2	PERFORMANCE PACKAGING OF NEVADA, LLC
org_KdwEMFmMOHjGxQB2x0Yx	2	Vet Innovations, LLC
org_kDWHhbIDKq5a0mztiHzi	2	DFINE, INC.
org_KDwLajnGcRopAmKkm7aW	2	Cyan, Inc.
org_kDx8iWAJzK2j5HFUWnHO	2	Aerofex, Inc.
org_kDXB8DUFkRFOeLo5T3VI	2	Infinite Bay Telecom Limited Liability Company
org_KdXfNxt8JN7khtJmpotw	2	Clear Solutions LLC
org_KdXIPIHy7IPkvxwmwzZU	2	Martin Scientific LLC
org_KE0Jvt2QlTB8nMBZsFil	3	M.T.R. Wireless Communications Ltd.
org_ke0xLWgLbBLXSQXb23te	2	Teledyne ODI, Inc.
org_kE0Yv1QUV4pndOXjOMve	2	MSSC US
org_ke4aB1vGYmfMJ5eFlPib	2	PRECISION BIOLOGICS, INC.
org_kE4B10zV2qn4nznlZ57u	2	Las Vegas Sands Corp.
org_KE5qCCDPwHK9biltmjjA	3	Fujinon Corporation
org_Ke6cMuULI0sM27yQaBky	2	Dr. Susan Love Research Foundation
org_KEAsExyy96fTmJHO16vg	2	Spectrum Brands, Inc.
org_KEbglcYfxksOpPMvxZB9	2	Censio, Inc.
org_KeBslmhbngFCViIdkn60	3	INVASIX LTD.
org_KECkeodfupa4Cm9x0Lox	3	Qingdao Shinan Huakang Dental Clinic
org_keCwg1hlZ09mHKGMsrrj	2	Fry Reglet Corporation
org_kEdQ8keG2eXWj8znTBdS	2	Robert Keith Spencer
org_KEdTi1K9lzAFNv2MgK1Y	2	Synergem Technologies, Inc.
org_KEe07LZJSd63joKKwN4c	3	Photocure ASA
org_KeEJz5lctJ1bmOb0OP5b	3	BOMTECH ELECTRONICS CO., LTD.
org_KEExqxB9iDrKnwZ5XGI1	3	Hitachi Nico Transmission Co., Ltd.
org_kefRuRy0FYZhSHSb83Xf	3	Used Tyre Distillation Research Limited
org_KeFSRGClNl7SXitniWzE	2	Biogen Idec MA Inc.
org_KegzQjT0iD0zwBO2MiIu	2	TherOx, Inc.
org_kEJASHMMsLnFc3OtHxeV	3	Dongguan NVT Technology Co., Ltd.
org_kejKwMOIl6En9syR4L4W	3	Lund, Mohr & Glever-Enger Marin AS
org_KEjmdhPGf6ZB6sH5IgXK	2	Aplifi, Inc.
org_KeK8B6rg7UIX6BZ0COab	2	Wilderness Comfort, PTL, LLC
org_KeMUnbqbPli4XvbVdNjQ	3	LG Life Sciences Ltd.
org_kENcYrILlomRmljqgF7b	3	FBC Device ApS
org_KenYJl0d9sGSwlkcACjB	3	European Molecular Biology Laboratory
org_KeRHMSOWf8BpIe8dtIp8	2	GRACIOUS ELOISE, INC.
org_keS0z0qzfYgjJQbNROrp	3	Valeria Lucila Sainz Prestel
org_keSjMAmL0pZ5xHlhfNO4	3	Glashutter Uhrenbetrieb GmbH
org_Ketrr0S3n7MHxw5adXBk	3	Sonkyo Energy, S.L.
org_KEv4C0oKoaDPppaKloet	3	SafeNet Data Security (Israel) Ltd.
org_KeVhjKzQqk8OdMhn4k6g	3	Shanghai One Gold Energy-Saving Technology Co., Ltd.
org_KeVqh24ABNuKYHRNl4MM	2	EMPIRIX INC.
org_kexcABn3Tus2P52aLH3o	2	Assessment Technology Incorporated
org_kEZcfWcPrO8fvbUSRuQl	2	Trudeau Institute
org_KEZGUj98Tz7H4nJsUFcU	2	Langer Technologies, Inc.
org_keZul2znperaGVHId0E0	3	RiteDia Corporation
org_kF0he5sxMbyPiA1Mfdin	2	Ipointer, Inc.
org_KF27AkpSrPzcd12Igb8K	3	Schneider Electric Energy GmbH
org_kF3cKIkQRC9axoOSs5YK	2	Spare-tite, Inc.
org_KF3XMmie7CHCcIAse6E3	2	Englobal Corporation
org_kF6uqpAFUalQoWZWBU1j	2	Capital One Financial Corporation
org_KF7cPDjHIFWwVjMMEOFC	2	IG Creative Solutions, Inc.
org_kF7SvJ4Nw9WEIklntOV5	3	Donadon Safety Discs and Devices S.R.L.
org_kf8UTs5P1LaSrOSoxGzR	2	Tableau Software, Inc.
org_KFAg2nPJNqRjK4XB0WTQ	3	LIMO Patentverwaltung GmbH & Co. KG
org_KFaJqwTvYtwBjRSBmyep	2	Amcor Industries, Inc.
org_kFBINS60mE02qLW7ZUOt	2	FLNG, LLC
org_kFBiUtyqyFRAfCFefxN5	2	MASTERCARD INTERNATIONAL INCORPORATED PURCHASE
org_kFBrrrvUQ6JANJUFAM4w	3	Dueperthal Sicherheitstechnik GmbH & Co.KG et al
org_KfcCl8FaZoXKqAtbO6WY	2	Smart Modular Technologies, Inc.
org_kFcf5yaR1C4NDlWEBZjK	2	CFPH, LLC
org_kFd5ex5uj1wjkJO6u5e5	2	Baldor Electric Company
org_KFE4BL9103dEzBL2bjO6	2	ADB International Group Inc.
org_kFE6R9Db129BFmnt0n50	3	Hifly Valve Co., Ltd
org_KFFSSVaDc5SvQrXLTcC5	2	LS9, Inc.
org_KfG4naDAA3MxS8ETvQJC	2	McNeilab, Inc.
org_KFGxbfX42xG4qtANe7LC	2	Data Design Corporation
org_kFHbTdkchvS5qN8m5NGc	2	AMDOCS, INC.
org_KFIuv8MYSDwk6OMcWNR2	3	TTS Tooltechnic Systems AG & Co. KG
org_kfJKA6O1lGobOkSVTNwS	2	NuDawn Metal Fabrication, Inc.
org_KFjqkMekzxFRfDQikzpl	3	Aderans Co., Ltd.
org_kfkhSwloVuuDPBTdUkx7	2	Return Path, Inc.
org_KfkKwucSKd9ETxQrJjt0	3	Envirotech Green Inc.
org_KFldA4dSZOMWFECKU34w	3	Power 4 Country Pty Limited
org_KFnXq2dExyI8wYeQFOOj	2	Neanode Inc.
org_KfOk64wW9ZYFHZh9FMYf	3	CHINA UNITED NETWORK COMMUNICATIONS GROUP COMPANY LIMITED
org_kFp53zdeaFYJu6okAay1	2	TOUTVIRTUAL, INC.
org_Kfpk7ds0PW5hB3ScSybr	3	Malaysian Palm Oil Board
org_kfQH9KRTVqq4MfDJexW9	3	Nippon Steel Hardfacing Co., Ltd.
org_kFSnBZ8I6Krtf4bqdFxU	3	Raymarine UK Limited
org_kfSppl9mRSusqgIXjpke	2	ENVE Composites, LLC
org_KFsqjGXkCCV7ijJvKZ18	3	UNIVERSITY OF OTTAWA
org_kfT8RyQQTTj6nF7YSf9I	2	MAVRO IMAGING, LLC
org_KFtdq2OiLgiUVNNsw38t	3	MELLANOX TECHNOLOGIES DENMARK APS
org_KFtL10tJdUrGFyh2IchI	2	Voicebox Technologies Corporation
org_kFTvjsSnLmpljo1Lg0S7	2	A-T Solutions, Inc.
org_kFU5bDAaW5mObBBIxaSv	3	Progenio AG
org_kFuQ3d9OtOrFQFMOVLXJ	2	Alexion Pharmaceuticals, Inc.
org_KFwzIaeFHVPrGF673xWe	2	General Dynamics Ordnance and Tactical Systems, Inc.
org_kfwZJ9IXDuXbpIkCZtkJ	2	Connector Products, Inc.
org_KfXPLFZ0BjjRWIl0tqYR	3	Winnercom Co., Ltd.
org_KfXTMI9Iy7C1mahhw6Jm	3	SENSEWHERE LIMITED
org_Kfy6sxN9tWFUMX1KNM3Q	3	Beijing New Building Material (Group) Co., Ltd
org_kG0B3qaTj9Wq2myeShMV	2	Bubble Love, LLC
org_kg0IR47KCUpZsyTKHB8r	2	Crowe Horwath LLP
org_kg3OocCZrtHCdbQIKBnq	3	MONOMATIC
org_kg5mEbcJ7jIxD8M0aOuR	3	Sumco Corporation
org_KG7E2tV0c24Eqt8AOATH	2	Anthurium Solutions, Inc.
org_kG8umqxJmGjv4uGvIFNN	3	Sodimate
org_kgAtE4tZuUuQQjaC3DOc	3	Artic Nutrition AS
org_kGaVfAeEygcTjLmpfttd	2	Packsize LLC
org_KgB0jfNouhur2eizmkuo	2	Zuna Enterprises, LLC
org_kGCQ13DCk0zfXaXeAoYY	3	SHC Technology Co., Ltd.
org_Kgd2knWMLmvYcAmPbg8X	3	Trophy
org_KgdFdEXDXcwidita9oYs	2	SeatGeek, Inc.
org_KgDIvzrDRV0uWGyTVLMd	2	Mridangam Research Intellectual Property Trust
org_kgdK0MbdzVMr2yQ8vjZO	2	Midcon Cables Co., Inc.
org_kgf4SJZ8c77ijh4OFnXT	3	Ditta Paola Giuseppe Gobbi Frattini
org_KGIDhZKcS3HOSWuxM9pQ	3	Tasci S.R.L.
org_KgIT1ONGEzZVcA5QTtwX	3	Hanwa Electronic Ind. Co., Ltd.
org_kgjJA79eKnvm9wVXFA7z	3	A. Dalumi Diamonds Ltd.
org_KgkHxT3foGLdZvkuahb3	2	Performance Contracting, Inc.
org_KGko1PfK4ESfXiyOr792	2	Auxilium US Holdings, LLC
org_kglKi3aenaZBwf0UZYUE	2	Hepco Medical, LLC
org_KGlMtik41dntuOYeiVs5	3	Liebherr-Verzahntechnik GmbH
org_KgMpNQThlOlO0UImSm9u	3	MT-ENERGIE GmbH
org_KGnqmfSezep8FK9wdwnp	2	Halo LSI, Inc.
org_Kgobey65TcjMc9ijgYf7	3	Flen Pharma N.V.
org_kGOOJOexNJUhSEN2bP4I	3	Sequent Scientific Limited
org_KGpQgo8NThibNqa8mk7a	3	Axon Medical Technologies Corp.
org_KGQrHFCMnHpseWRqiJpC	2	DigitalPrep Technologies, Inc.
org_KGSTtnG7eSEsgTtLDLfE	2	Botulinum Toxin Research Associates, Inc.
org_KGtGoyK2bBtvFcvDjo7x	2	Sunpower Technologies LLC
org_kgtIlDG0MM2jY8fUmaEn	2	Firebird Fitness LLC
org_KGvE6ZINYqpSSn20vCts	3	IHT Automation GmbH & Co. KG
org_kgvs3hi8er71foMsMyYS	2	Perlman Consulting, LLC
org_Kgvt2ZF5XjtDk18Kdfcn	2	Completion Tool Developments, LLC
org_kGwuL0ezKgJVXv9QZtSX	3	MEDIAPHARMA S.R.L.
org_kGY2EGIaZFubSu7olEcV	3	Balcke-Dürr GmbH
org_kGycMPKS2C1odawypSww	3	Konica Minolta Optics, Inc.
org_KgyNFrVwdPDHqUdweBHV	3	FIRST SUBSEA LIMITED
org_KgzmEtpBqvVrUhixcCCX	3	Koyo Sealing Techno Co., Ltd.
org_kgZmukyV7PMphnC6EUaS	3	Filuet Cyprus Ltd.
org_KgzPzNTBhb6FrUHg2Vd1	2	DeRoyal Industries, Inc.
org_kh0aoKFbgGCLKumfOfaf	2	PrivateTree, LLC
org_Kh0zkA1l9o50ovcVjB1S	3	Pierburg GmbH
org_kh2YzE9WDRBIClsQpM5D	2	SRA International, Inc.
org_KH3rnl2mH49T2konIMyN	3	Taiyuan University of Technology
org_KH3zJmlOfl99vmDsz6dF	2	Topokine Therapeutics, Inc.
org_Kh482ib2LWba9ynYMzsZ	2	Via Consulting, LLC
org_kH7EvF168beKPFREOyMj	3	Carbon Engineering Limited Partnership
org_Kh8BI40xtagUmkEYFuaU	3	Leibniz-Institute Fuer Pflanzenbiochemie
org_kH9OlKPbMbt1sbhQKQNm	2	Judco Manufacturing, Inc.
org_Kh9sOfIJa0E5AVv6L9kt	2	Misaki Acquisitions L.L.C.
org_kHaQyyxgNbE3d4KWEHek	3	Exodus Traffic Systems Ltd.
org_KHasCPCDay5HVDNo3LcY	2	TOUCHSENSOR TECHNOLOGIES, LLC
org_kHAtkCUNEYvzAL07e93s	3	ATI Technologies ULC
org_khaXWjxRl7ZikqgV9AWk	2	AFFIRMED NETWORKS, INC.
org_kHbewo2zg702oLhq0d0b	2	Game Play Network, Inc.
org_khbKC5ndPpfNIbsC4Vxs	2	Pulse Electronics, Inc.
org_kHCcuGhnP6uH0S5oAw47	2	Toray Plastics (America), Inc.
org_kHD3QQxMQLk077kYcxhV	2	Hazard Mitigation, Inc.
org_kHd5P5l9BPqUCZIzitVk	2	Cascades AV LLC
org_KhdWG7zhFkakuiv4o7eV	2	BioTillion, LLC
org_KHE9Wq0s8qwZpMWvTYHi	2	Documensions, Inc.
org_kHeD9zamqOfJMEizcULA	2	Vaporfection International, Inc.
org_kheV9tHDNuEPVwpuDiwL	2	CoActive Technologies, LLC
org_kHEXnoOMStRbsMydZzO7	3	Grundfos Management a/s
org_KheZCxUVcjBWqX23B9Ws	2	Nelson Planting
org_Khg2ZRO9qm24nLl2Mqvq	3	Hitachi High-Technologies Corporation
org_khGVLK9Okm2owODKi3Lt	3	Links (London) Limited
org_khj1ywajUfID5R1q5cyp	3	VM3 International Pty Ltd
org_khJGuvv2FMHgsAob2YTv	2	General Mems Corporation
org_KhjtHhrgoGkVz0uMtwws	2	Campbell Scientific, Inc.
org_kHJwjgwnjK0GquTNWOnS	3	River Diagnostics B.V.
org_KHKaK9v57erqUVMDyygp	3	Ems-Chemie AG
org_KhL37tZhgftULunDrcjn	2	Rambus Delaware LLC
org_KhLUYApXqnSzi7YQX65O	2	Cedar Ridge Research, LLC
org_kHm1RvPZSFDAsrKPTsRB	2	Crossbelt IP, L.L.C.
org_KhNgsnfxgXHY073xDbqT	3	Commissariat à{grave over ( )}l' énergie atomique et aux énergies alternatives
org_khnJyI2wrGsUIUrOajp5	2	Coskata, Inc.
org_khnoiL8WdFCwwPQLAq0B	2	Clean & Go, LLC
org_KHo9CjGoCfZmE5yYRMfR	3	Girbau, S.A.
org_kHOFGVAwxxnhz1hBpQRP	2	Enteroptyx
org_KhP928NimOSK7OaNDclT	2	NuCoat, Inc.
org_kHpmxzyLTqIFDdYP5fop	2	Flow Data, Inc.
org_kHQ2H61hdxwAOJUvAXru	2	Vestil Manufacturing Company
org_KhQfadcMvHX2ijRvxbmi	2	Realtime Learning Systems, LLC
org_khQlcwDvqfpiQ9T9f4PY	3	Innovata Limited
org_KHqoydAqkdmvvBpN5aDx	2	Tricky, LLC
org_kHQyJn6tMDYVVLtijDZF	2	Lytx, Inc.
org_kHRN9C8ANhodKJre8FTx	3	Cortex Dental Implant Industries, Ltd.
org_khRXRwPLPcEpngysS1x1	2	Abiomed, Inc.
org_kHssDO5xoj0afY8ylcgM	2	Sure-Shot Medical Devices
org_khTdbVYyVOiA37uzddoM	3	Polichem SA
org_KHulEX3NJL6ArFTv0QM9	3	MI Robotics Solutions
org_KhvM7qxPwSxP8ud2IPBF	2	Dale Medical Products, Inc.
org_khwb1RHQHs4maiqICaOY	3	NISSIN ION EQUIPMENT CO., LTD.
org_khwWtBFU4PhBgUqb2wYv	2	VIV Solutions LLC
org_KhXjwFGAhVgFryzvUP8P	3	Innovative Sonic Limited
org_kHXVcq5O6WovrSYaefj8	3	PHIL AND TEDS MOST EXCELLENT BUGGY COMPANY LIMITED
org_kHYy67of8V9as1kOFagm	3	Pharmaleads
org_KHZ98P5InlBzdYGmwdJo	3	Hutchinson Aerospace & Industry Limited
org_khzJHxRncswMIdeLibYS	3	Rolic International S.AR.L.
org_kI3LEqYJufwJGerXrmUV	2	Freudenberg Nonwovens Limited Partnership
org_ki3WHAo67oibfMFRtpoh	2	Spatial Digital Systems, Inc.
org_kI4hMga4ooyeFzBhU8Cl	2	Upholstery Decor, Inc.
org_kI4NDJUxwWyzcFH9XdZz	2	The A. I. Root Company
org_Ki5ARbbX6hjlkUmFva8y	2	Honda Patents & Technologies North America, LLC
org_Ki6rQaeWoNLzdGi2gyRj	3	West Japan Railway Company
org_ki71i5vxbKc6zuGEYf6I	2	BrandFast LLC
org_KI80b2W5orWk64I6jGpG	2	Akonni Biosystems, Inc.
org_Ki8w1ky5AXPuDJrs3auB	3	MGI FRANCE
org_KiB6bJp7BDCF06raGHJf	3	UP Global Sourcing UK Limited
org_KIb74Rp2m8U4t50ShC4u	2	Cemco, Inc.
org_kIBBnebp2YoMhxeKbIiD	3	ROTALACTIS Srl
org_kIbQqOH0UJ9J26MwG0b7	2	Global Strategic Connections, LLC
org_kiCoTkgNI1JW49qdnYfl	2	TauTona Group Research and Development Company, L.L.C.
org_Kics0892GBnrdR0pM1le	2	Flying Monkey's Foundation
org_KIcWsbQzhmhVPubTxwdx	2	3 Phoenix, Inc.
org_kIDNe2oLwuUxfYXcbq0X	2	Technical Consumer Products, Inc.
org_kiDT3qB1M5XfhAh4WrNE	3	Yasunori Ando
org_KIGeDEblHPlWVfzIoMDt	2	Summerdale, Inc.
org_KIHYsU5rJJMolbBux1RI	3	Amphenol-Air LB
org_kIjfCcJBfK2xSny2mvvo	3	Esaota S.p.A.
org_kijmZdHm7t6B4oMSPAjw	2	TAYLOR MADE GROUP, LLC
org_kikDrsoililuKZHCnhcW	3	Lagostina SpA
org_Kil4T5mVkLEkzcUuOWnk	2	Image Sensing Systems, Inc.
org_KiloaEP2bj9PVBGOrtUC	3	Bertin Technologies
org_kImMqUNIYn373rUF09FE	2	Silvergate Pharmaceuticals, Inc.
org_kImp15eohxl5GHtxvqtD	3	Steer Engineering Private Limited
org_KimtTB6ZB8gEj6rbzHCN	3	NAKAMOTO PACKS CO., LTD.
org_kINhER550xVbn6scKNP7	3	Digiwell Technology Inc.
org_kiP6Nr1KBH5M4nwFAzCH	3	Quinasa, S.A. P.I. de C.V.
org_kIPAmOdUMDYNYdnuDfBI	3	Infinity Orthopaedics Company, Ltd
org_kiPNdT5JIEBp01CkpLpa	2	Valentine Niobrara LLC
org_kiPO3LVSiFl96Te7qUTB	3	MOVARES NEDERLAND B.V.
org_KIpYXbnm6PhHgIHOeaCI	3	Faster S.p.A.
org_kiQo0rTZJCl7H3C7mHjG	3	Naulight Limited
org_kIQz8zy09XJd7uYli02H	2	The Dual Magnetic Interlocking Pin System, LLC
org_KIStbPePrQwEsfpG68IO	2	Phoenix Contact Development and Manufacturing, Inc.
org_KiT3sxDvesRPudt6USFB	3	INTELLECTUAL DISCOVERY CO., LTD.
org_KiTU0bdHkIVhacIZHnid	3	CQV Co., Ltd.
org_kIukujuj4uDAUTmW4Zoj	3	Rheon Automatic Machinery Co., Ltd.
org_KIV90Y9XdbgA1BCQ8vQs	3	Cascade Technologies Limited
org_kiVy2bir48ECtMtv0vs4	3	Brother Koygo Kabushiki Kaisha
org_KiXovixxtmMWgaSmpS1H	2	Continental Plastic Corp.
org_kiyEeMtuW7pnPoQEc2Ab	2	Lori Coulter, LLC
org_KiZ5kfePDKFJvjharSjs	3	SATISLOH AG
org_KIZzNDIsAtcCwJr15vLL	3	Sassault Systemes
org_KJ3k6uCxe8p7IDQaMeuo	3	Skyecandy Pty Ltd
org_kJ6P1qXTXzUmHoPm0Cas	2	Veniti, Inc.
org_KjADACVICARQGgH4oyYi	2	Surf Canyon Incorporated
org_kjaOALFHcWheyL5bpNiI	2	37Degree Filters, Inc.
org_kjbhmKHU95Ncua7ZwOGJ	3	Sankosha Corporation
org_KjBX4Wxpu3TVnHeNb3su	3	LOHMANN & RAUSCHER GMBH & CO. KG
org_KJC2mSzvOuHYljT8o3d5	2	Alabama State University
org_kJCllWxBZ4okjjj5539w	3	Macroview Business Technology Pty Limited
org_kjdUCaD1Q1DtxsYntpZv	3	Universita′ degli Studi di Modena e Reggio Emilia
org_kJFKcsrefRYlr2KVNPnx	3	Allen-Vanguard Corporation
org_KJG4p4zBUfEMkkth1FLn	2	Sarda Technologies, Inc.
org_KjGZrpOKY1Ok0qpy2rZ7	3	Orica Explosives Technology Pty Ltd
org_kJHNK6u9vRn1HwZtvHfD	2	St. Judes Children's Research Hospital 
org_kjhVexMXCdhJMlwk74WB	3	CITIZEN HOLDINGS CO., LTD.
org_KJiblHkB8moJCFSzM0zT	3	UC Group Limited
org_Kjjz4StHV2iSXH1RhlYY	3	DSG Technology Holdings Ltd.
org_KJkot7M0QAa7eEYgF1ed	2	POPPIN, INC.
org_kjl5kzsGNWtTwSTXPT5e	3	Haite Electronic Group Co., Ltd.
org_KjlqtQZPJlnbzemG32rU	3	LUCIDITY ENTERPRISE CO., LTD.
org_kJnXCtUpWlDsamXF3DIT	2	Pluribus Networks, Inc.
org_kJRoRZZ5u2rxNNAQYznl	2	JFH Technologies Inc.
org_kjRRgDo8crGnK9h5DIrA	3	MacTronic Sp. z o.o. SP.K.
org_kJSaBjbI5zGFoAes9m4b	2	Celula, Inc.
org_kJSk8xJnD6fmKFEDuQYB	2	King Cycle Group, Inc.
org_KjSksakJeMvi7K3bKmci	3	Leem Products Co., Ltd.
org_KjSUtDQ2z1sPcaLp0tdh	3	Igloo Design Ltd.
org_KJTrkMatgdkj01Cd2zN8	2	Ideation Designs LLC
org_KjtSMxgiyIEFzcWkLd14	3	TAMKANG UNIVERSITY
org_KjuFGlhElFDAJOHaK5Fr	2	Flowserve Management Company
org_KjUmWvTrLs2PI90RkOtz	3	Diffusaire Ltd
org_kJVLbA0vsdnvSvahtbGL	3	Mondi AG
org_kjWhT0LiMeScCNw6tuTH	2	White Mountain Pharma, Inc.
org_kjWsC4JjXs3n7gFEKeKT	2	Nanonex Corporation
org_kJxSoIZuXyf78SiAxVBe	3	Tyco Electronics Belgium EC BVBA
org_KJy7bgQps9n60X8Y21g0	2	Sharp Laboratories of America, Inc.
org_KJylqCrfMYTbe4D7wS6w	2	Steady Flux, Inc
org_KK1GRTA1vsPVKdgsAoT3	2	Vixar, Inc.
org_kk2dA5W7n5GEWd7iKL0C	2	Velocity Metrics, LLC
org_KK3dC4hB0HA8HGbl1dHt	2	Cryovac, Inc.
org_KK4mk6pIzLCayz6ZO1DK	3	Fuji Manufacturing Co., Ltd.
org_kK5QdQs2Zglu3Ep918Gt	3	CM Partners Architecture Firm Co., Ltd.
org_Kk80spkclJ1S6QggoCXV	3	Oscotech Inc.
org_kK8BPmq1STwGZmryQIdU	3	AZUR SPACE SOLAR POWER GMBH
org_kk94Cy72FLdPP3pP61oH	3	Hitachi Magnet Wire Corp.
org_kKA84zza5MTNux8zb9Fo	3	R.E.M. S.P.A. REVOLUTION ENERGY MAKER
org_kKbZchaFcm7HOQDNc0zO	3	Upload Technologies S.A.
org_kkCmYrr5WU13s3Y9QXv3	2	BANNER ENGINEERING CORPORATION
org_kkFE9FrpOowTJruIcyO7	3	Coated Conductor Cylinders Ltd.
org_KKfuBOxIADXvLmyZrDPF	2	Workshare Technology, Inc.
org_KKFVLR4lxN8mMZc3gp0U	3	Teemstone
org_kKG8WfIzbjLMCFcISLen	3	HALDOR ADVANCED TECHNOLOGIES LTD
org_kkGiz1BIMR469jdSacE2	2	Webfilings LLC
org_kkH6xzze8kxMpyPPDe8V	3	European Aeronautics Defence and Space Company Eads France
org_kKIE0sbJh6D3Hmcz4FCK	3	Skotan Spolka Akcyjna
org_kkjHIESrOiYnipGsTJiN	3	National Institute of Infectious Disease
org_KKKIVerqxmg0N4BmW56p	3	MSD ITALIA S.R.L.
org_kkkL0wXjWp8Lov800anv	3	KIH-utveckling AB
org_KkkLF5gyj2IoPE1VmtSt	2	Non Typical, Inc.
org_kKL6JanMjQD1iydJtjCR	2	Facebook, Inc.
org_KkmBFHDebf30PtYterQc	2	Surface Igniter LLC
org_kkMThgFXRu9WPAPz8sjC	3	Imperial Sheet Metal Ltd.
org_kkMV1ZZRdf0CFmkHHRhv	3	BAYER NEW ZEALAND LIMITED
org_KkNTbw5JeKNwyGnCj3cf	2	Isentium, LLC
org_KkOH8H2lcex7xgtmGtQf	2	Connora Technologies, Inc.
org_KKoSoByfKnbWd7cxnL3v	3	GEA EGI Energiagazdalkodasi ZRT.
org_KkP13tQUEGFASapZYUn1	3	GLYKOS FINLAND OY
org_kKPUw2jlnHiBXq2GsjTq	2	The Esmond Company, LLC
org_kKQQQhYNP3CzdXlOFe3d	3	Aconex Limited
org_kkrCsGEa9gM92DxspxPE	2	Radius Track Corporation
org_Kkrj9j79X0Ja1wEHO0kQ	3	Bioengineering Laboratories, LLC
org_kkRNSWjpelGfk2EVVe2L	3	HOSPICES CIVILS DE LYON
org_kkUAKuv9VHi2BXFmRpaP	3	Neoperl GmbH
org_kkufzzYUYsmZlYoX0uKZ	3	Tapones Escobar, S.A.
org_KkUGbeJmxQHkcszoauFd	2	Consolidated Engineering Company, Inc.
org_kkv3kfOhK1tIOOLl4gpm	3	LUXURY GOODS INTERNATIONAL (L.G.I.) SA
org_kkvcmLx8iMkd8XUp2DFw	3	Singulus MOCVD GMBH I. GR.
org_kkvd22sjei1U1i0LnkS5	2	Valerion Therapeutics, LLC
org_kkVY6vXNVvqK0tk7nTtx	2	K2 Energy Solutions, Inc.
org_kkwEx56rfByORlY3dixt	2	Medivators Inc.
org_KkXuTMpqZ9lpJwO9LRNM	2	Calxeda, Inc.
org_kkYTEs7dm21ebk6J7StL	2	CHI Systems, Inc.
org_KkyuNALyTEDA1yaj6AwH	3	FFEI Limited
org_kKZkk7lgZy0MTI0eWnNe	3	T.I.P. Ltd.
org_Kl2CHUUFQ2teyMXc3ypQ	3	Korea Institute of Industrial Technology (KITECH)
org_kl2HW11Zmyh9jXaQjEJu	2	SHINDIG, INC.
org_kL4ERTEwzFsXSDYptR8i	2	Brain Corporation
org_Kl78dqqRE5SH1TR1QwGP	3	Well-Head Rescue AB
org_KL7mlrJJYFSCXH5gIDQO	3	HABDANK PV-MONTAGESYSTEME GMBH & CO. KG
org_kLAdL5L5LAiJSJvgmmf5	2	Steady Enterprises, LLC
org_kLbZs98YSlKerJRWocmm	3	China Industries Limited
org_klC9mzEOpwVHNxBPQPZh	3	Sapa Holding GmbH
